LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
5.0,VER,33,Red Bull Racing,5.0,0 days 00:01:52.189000,True,0 days 00:00:31.772000,0 days 00:00:50.661000,0 days 00:00:29.756000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
5.0,SIR,35,Williams,9.0,0 days 00:01:53.109000,True,0 days 00:00:31.727000,0 days 00:00:51.297000,0 days 00:00:30.085000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
5.0,HAM,44,Mercedes,2.0,0 days 00:01:49.718000,True,0 days 00:00:31.378000,0 days 00:00:48.890000,0 days 00:00:29.450000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
5.0,SAI,55,Renault,13.0,0 days 00:01:54.514000,True,0 days 00:00:31.925000,0 days 00:00:52.696000,0 days 00:00:29.893000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
5.0,BOT,77,Mercedes,14.0,0 days 00:01:53.789000,True,0 days 00:00:30.956000,0 days 00:00:52.758000,0 days 00:00:30.075000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
6.0,VAN,2,McLaren,16.0,0 days 00:01:54.695000,True,0 days 00:00:31.766000,0 days 00:00:52.734000,0 days 00:00:30.195000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
6.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:53.142000,False,0 days 00:00:31.071000,0 days 00:00:52.171000,0 days 00:00:29.900000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
6.0,VET,5,Ferrari,1.0,0 days 00:01:48.923000,False,0 days 00:00:31.706000,0 days 00:00:47.823000,0 days 00:00:29.394000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
6.0,RAI,7,Ferrari,15.0,0 days 00:01:54.320000,True,0 days 00:00:32.448000,0 days 00:00:52.039000,0 days 00:00:29.833000,MEDIUM,,,,17.0,6.0,Brakes,2018,GP Belgica,historica
6.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:52.184000,True,0 days 00:00:32.106000,0 days 00:00:50.330000,0 days 00:00:29.748000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
6.0,ERI,9,Sauber,10.0,0 days 00:01:53.691000,True,0 days 00:00:32.064000,0 days 00:00:51.796000,0 days 00:00:29.831000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
6.0,GAS,10,Toro Rosso,8.0,0 days 00:01:52.869000,True,0 days 00:00:31.868000,0 days 00:00:51.071000,0 days 00:00:29.930000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
6.0,PER,11,Racing Point,3.0,0 days 00:01:51.088000,True,0 days 00:00:31.489000,0 days 00:00:49.978000,0 days 00:00:29.621000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
6.0,STR,18,Williams,11.0,0 days 00:01:53.723000,True,0 days 00:00:32.013000,0 days 00:00:51.875000,0 days 00:00:29.835000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
6.0,MAG,20,Haas F1 Team,7.0,0 days 00:01:52.386000,True,0 days 00:00:31.461000,0 days 00:00:51.126000,0 days 00:00:29.799000,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
6.0,HAR,28,Toro Rosso,13.0,0 days 00:01:55.067000,False,0 days 00:00:31.925000,0 days 00:00:52.827000,0 days 00:00:30.315000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
6.0,OCO,31,Racing Point,4.0,0 days 00:01:51.736000,True,0 days 00:00:31.778000,0 days 00:00:50.485000,0 days 00:00:29.473000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
6.0,VER,33,Red Bull Racing,5.0,0 days 00:01:51.619000,True,0 days 00:00:31.570000,0 days 00:00:50.519000,0 days 00:00:29.530000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
6.0,SIR,35,Williams,9.0,0 days 00:01:53.601000,False,0 days 00:00:32.382000,0 days 00:00:51.302000,0 days 00:00:29.917000,SOFT,,,,12.0,16.0,+1 Lap,2018,GP Belgica,historica
6.0,HAM,44,Mercedes,2.0,0 days 00:01:49.497000,True,0 days 00:00:31.618000,0 days 00:00:48.523000,0 days 00:00:29.356000,SUPERSOFT,,,,2.0,1.0,Finished,2018,GP Belgica,historica
6.0,SAI,55,Renault,12.0,0 days 00:01:53.367000,True,0 days 00:00:31.295000,0 days 00:00:52.341000,0 days 00:00:29.731000,MEDIUM,,,,11.0,14.0,+1 Lap,2018,GP Belgica,historica
6.0,BOT,77,Mercedes,14.0,0 days 00:01:54.223000,False,0 days 00:00:31.109000,0 days 00:00:53.168000,0 days 00:00:29.946000,SUPERSOFT,,,,4.0,19.0,Finished,2018,GP Belgica,historica
7.0,VAN,2,McLaren,15.0,0 days 00:01:55.481000,False,0 days 00:00:31.753000,0 days 00:00:53.370000,0 days 00:00:30.358000,MEDIUM,,,,15.0,18.0,+1 Lap,2018,GP Belgica,historica
7.0,RIC,3,Red Bull Racing,17.0,0 days 00:01:52.540000,True,0 days 00:00:30.986000,0 days 00:00:51.832000,0 days 00:00:29.722000,SOFT,,,,16.0,8.0,Retired,2018,GP Belgica,historica
7.0,VET,5,Ferrari,1.0,0 days 00:01:48.695000,False,0 days 00:00:31.747000,0 days 00:00:47.660000,0 days 00:00:29.288000,SUPERSOFT,,,,1.0,2.0,Finished,2018,GP Belgica,historica
7.0,RAI,7,Ferrari,16.0,0 days 00:02:02.327000,False,0 days 00:00:31.951000,0 days 00:00:53.810000,0 days 00:00:36.566000,MEDIUM,0 days 00:35:51.921000,0 days 00:36:26.391000,0 days 00:00:34.470000,17.0,6.0,Brakes,2018,GP Belgica,historica
7.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.718000,True,0 days 00:00:31.879000,0 days 00:00:49.973000,0 days 00:00:29.866000,SUPERSOFT,,,,7.0,5.0,Finished,2018,GP Belgica,historica
7.0,ERI,9,Sauber,9.0,0 days 00:01:51.231000,True,0 days 00:00:31.623000,0 days 00:00:49.776000,0 days 00:00:29.832000,SOFT,,,,10.0,13.0,+1 Lap,2018,GP Belgica,historica
7.0,GAS,10,Toro Rosso,8.0,0 days 00:01:52.240000,True,0 days 00:00:31.873000,0 days 00:00:50.474000,0 days 00:00:29.893000,SUPERSOFT,,,,9.0,10.0,Finished,2018,GP Belgica,historica
7.0,PER,11,Racing Point,3.0,0 days 00:01:50.924000,True,0 days 00:00:31.660000,0 days 00:00:49.734000,0 days 00:00:29.530000,SUPERSOFT,,,,5.0,4.0,Finished,2018,GP Belgica,historica
7.0,STR,18,Williams,11.0,0 days 00:01:52.748000,True,0 days 00:00:31.854000,0 days 00:00:51.071000,0 days 00:00:29.823000,SOFT,,,,13.0,17.0,+1 Lap,2018,GP Belgica,historica
7.0,MAG,20,Haas F1 Team,7.0,0 days 00:01:52.503000,False,0 days 00:00:31.701000,0 days 00:00:50.802000,0 days 00:00:30,SUPERSOFT,,,,8.0,9.0,Finished,2018,GP Belgica,historica
7.0,HAR,28,Toro Rosso,14.0,0 days 00:01:54.865000,False,0 days 00:00:32.287000,0 days 00:00:52.396000,0 days 00:00:30.182000,SOFT,,,,14.0,11.0,+1 Lap,2018,GP Belgica,historica
7.0,OCO,31,Racing Point,5.0,0 days 00:01:52.679000,False,0 days 00:00:31.411000,0 days 00:00:51.686000,0 days 00:00:29.582000,SUPERSOFT,,,,6.0,3.0,Finished,2018,GP Belgica,historica
7.0,VER,33,Red Bull Racing,4.0,0 days 00:01:50.140000,True,0 days 00:00:30.910000,0 days 00:00:49.753000,0 days 00:00:29.477000,SUPERSOFT,,,,3.0,7.0,Finished,2018,GP Belgica,historica
